Time,Real Values,Forecasting Values
2023-06-01 00:00:00,29.000000000000004,-0.31885824971460475
2023-06-01 01:00:00,1.0,30.677224134356223
2023-06-01 02:00:00,1.0,-0.1312647931637665
2023-06-01 03:00:00,22.000000000000004,0.0340431737732958
2023-06-01 04:00:00,13.0,21.259311397732702
2023-06-01 05:00:00,15.0,12.341159808658661
2023-06-01 06:00:00,41.00000000000001,12.417792502444811
2023-06-01 07:00:00,33.0,40.991379540814364
2023-06-01 08:00:00,33.0,31.150011873522025
2023-06-01 09:00:00,36.99999999999999,32.01709959239201
2023-06-01 10:00:00,23.0,35.200202305040555
2023-06-01 11:00:00,52.00000000000001,21.3645903999282
2023-06-01 12:00:00,24.000000000000004,49.995495451021974
2023-06-01 13:00:00,36.99999999999999,22.87603877520196
2023-06-01 14:00:00,54.00000000000001,35.20379291084023
2023-06-01 15:00:00,11.000000000000002,52.10363139756456
2023-06-01 16:00:00,23.0,9.778471405803675
2023-06-01 17:00:00,48.99999999999999,21.61922623649056
2023-06-01 18:00:00,46.99999999999999,47.27084315585606
2023-06-01 19:00:00,32.0,45.187643702355615
2023-06-01 20:00:00,18.999999999999996,30.400065321715093
2023-06-01 21:00:00,42.00000000000001,17.681827687060352
2023-06-01 22:00:00,32.0,40.2800602484523
2023-06-01 23:00:00,1.0,30.468413044316048
2023-06-02 00:00:00,1.0,-0.31887762921681384
2023-06-02 01:00:00,15.999999999999998,0.09237369136204676
2023-06-02 02:00:00,22.000000000000004,12.898142101000078
2023-06-02 03:00:00,9.000000000000002,21.751235230448042
2023-06-02 04:00:00,23.0,8.105778767855856
2023-06-02 05:00:00,2.0,22.603106701648034
2023-06-02 06:00:00,1.0,0.7890430058478244
2023-06-02 07:00:00,4.999999999999999,0.024169043092233666
2023-06-02 08:00:00,12.0,3.871190663158468
2023-06-02 09:00:00,6.999999999999999,11.006454060053617
2023-06-02 10:00:00,1.0,5.848443247009896
2023-06-02 11:00:00,1.0,-0.027623214313022615
2023-06-02 12:00:00,4.0,-0.019318742483819595
2023-06-02 13:00:00,26.000000000000004,2.9793130210215666
2023-06-02 14:00:00,33.0,24.440454339773687
2023-06-02 15:00:00,31.0,31.45194298897424
2023-06-02 16:00:00,1.0,29.37541977703101
2023-06-02 17:00:00,1.0,-0.016553967372350264
2023-06-02 18:00:00,9.000000000000002,-0.014887687371000213
2023-06-02 19:00:00,11.000000000000002,7.8443919501088875
2023-06-02 20:00:00,6.999999999999999,9.79371702017877
2023-06-02 21:00:00,1.0,5.882737581246235
2023-06-02 22:00:00,1.0,-0.01714524830787545
2023-06-02 23:00:00,1.0,-0.01661669154459855
2023-06-03 00:00:00,7.999999999999998,-0.019241726600622844
2023-06-03 01:00:00,13.0,8.049378323521614
2023-06-03 02:00:00,3.0000000000000004,11.506142182780518
2023-06-03 03:00:00,6.0,2.0343162562411674
2023-06-03 04:00:00,2.0,5.262112707930364
2023-06-03 05:00:00,11.000000000000002,1.0995519320344607
2023-06-03 06:00:00,6.0,10.199067446145417
2023-06-03 07:00:00,2.0,5.178009180552937
2023-06-03 08:00:00,1.0,1.0301780641717508
2023-06-03 09:00:00,2.0,0.03941335312244165
2023-06-03 10:00:00,7.999999999999998,1.0647781064269761
2023-06-03 11:00:00,4.999999999999999,7.204445147761993
2023-06-03 12:00:00,6.999999999999999,4.129607604550601
2023-06-03 13:00:00,21.0,6.205125809976972
2023-06-03 14:00:00,4.999999999999999,20.617526969730353
2023-06-03 15:00:00,1.0,4.153309926833966
2023-06-03 16:00:00,13.999999999999996,0.0269384855779351
2023-06-03 17:00:00,1.0,13.391916437790378
2023-06-03 18:00:00,1.0,0.029195189009076916
2023-06-03 19:00:00,6.0,0.029097602500812725
2023-06-03 20:00:00,9.000000000000002,5.1721479047494
2023-06-03 21:00:00,1.0,8.255850773545399
2023-06-03 22:00:00,1.0,0.028371051537079195
2023-06-03 23:00:00,1.0,0.028953139036747455
