Time,Real Values,Forecasting Values
2023-06-01 00:00:00,18.958396188145937,0.0
2023-06-01 01:00:00,17.76896185514241,23.99076053343143
2023-06-01 02:00:00,16.417073017227096,25.457470192273636
2023-06-01 03:00:00,17.223638304784775,19.70724317563398
2023-06-01 04:00:00,15.401829177754419,22.953784658596472
2023-06-01 05:00:00,15.907683346327264,19.07400981499709
2023-06-01 06:00:00,15.574286361058288,17.939802627110264
2023-06-01 07:00:00,14.653757731193991,21.181540384339737
2023-06-01 08:00:00,17.649406887654393,18.41351239026464
2023-06-01 09:00:00,15.972491608881189,21.713371771787052
2023-06-01 10:00:00,11.40251300990053,20.049188967504687
2023-06-01 11:00:00,16.9051854661069,14.204356298586056
2023-06-01 12:00:00,12.4824301470188,21.230351096537277
2023-06-01 13:00:00,17.0363368245523,15.873991483940735
2023-06-01 14:00:00,14.074352806869596,21.09932079166517
2023-06-01 15:00:00,17.747187397085817,17.63001717346245
2023-06-01 16:00:00,14.245546257865087,22.231306342517854
2023-06-01 17:00:00,17.350516484982013,17.85867074826439
2023-06-01 18:00:00,12.638157355465259,21.727703590180415
2023-06-01 19:00:00,12.924072883558965,15.85726277499532
2023-06-01 20:00:00,16.881299192795268,16.19900504813863
2023-06-01 21:00:00,13.18217824772568,21.143948096321985
2023-06-01 22:00:00,23.395722366509606,16.545970987983896
2023-06-01 23:00:00,16.910736980132842,29.170229751822486
2023-06-02 00:00:00,3.9124483543861377,10.449547635325924
2023-06-02 01:00:00,3.460516720784831,5.146642724128877
2023-06-02 02:00:00,0.0,5.290325672168994
2023-06-02 03:00:00,3.8802094352314818,0.18973175078604987
2023-06-02 04:00:00,3.765472752678553,5.409120851813284
2023-06-02 05:00:00,5.197763549073876,4.832533977818994
2023-06-02 06:00:00,0.0,5.943729991312273
2023-06-02 07:00:00,6.24520447779547,0.33823632633376177
2023-06-02 08:00:00,12.38525208995598,7.986737952232906
2023-06-02 09:00:00,13.699348582875185,15.29919803360454
2023-06-02 10:00:00,21.530899772923085,17.226561987693874
2023-06-02 11:00:00,23.60591876327717,26.6259521591253
2023-06-02 12:00:00,16.2045198653421,29.548909043932156
2023-06-02 13:00:00,14.791067633340795,20.530910372972592
2023-06-02 14:00:00,13.263417072494832,18.347734852194126
