Time,Real Values,Forecasting Values
2023-06-01 00:00:00,16.199999999999996,1.0087148141884625
2023-06-01 01:00:00,16.350000000000005,16.339982577741058
2023-06-01 02:00:00,16.325,16.49120596755338
2023-06-01 03:00:00,17.500000000000004,16.46538111411299
2023-06-01 04:00:00,17.124999999999996,17.650719928180095
2023-06-01 05:00:00,27.624999999999996,17.27256484509443
2023-06-01 06:00:00,51.82500000000001,27.86373862641084
2023-06-01 07:00:00,55.000000000000014,52.271777270912494
2023-06-01 08:00:00,54.2,55.47421069104132
2023-06-01 09:00:00,53.57500000000001,54.66702324540359
2023-06-01 10:00:00,43.87499999999999,54.03701906470076
2023-06-01 11:00:00,53.62500000000001,44.25336098631783
2023-06-01 12:00:00,54.474999999999994,54.08753853906763
2023-06-01 13:00:00,55.175,54.94463624131583
2023-06-01 14:00:00,50.65,55.650737799349244
2023-06-01 15:00:00,56.07500000000001,51.086701100008455
2023-06-01 16:00:00,55.59999999999998,56.55856074911087
2023-06-01 17:00:00,51.92499999999999,56.079429825090806
2023-06-01 18:00:00,43.9,52.37274453250919
2023-06-01 19:00:00,56.17499999999998,44.27851769982827
2023-06-01 20:00:00,56.375,56.65938140267981
2023-06-01 21:00:00,55.25000000000002,56.86110279957373
2023-06-01 22:00:00,17.124999999999996,55.726413990638946
2023-06-01 23:00:00,19.125,17.27266309722623
2023-06-02 00:00:00,18.675,19.291670825033773
2023-06-02 01:00:00,16.875,18.83636880640085
2023-06-02 02:00:00,16.450000000000003,17.020740105141524
2023-06-02 03:00:00,17.8,16.591456007814745
2023-06-02 04:00:00,17.950000000000006,17.953303699005822
2023-06-02 05:00:00,16.300000000000004,18.104673809416855
2023-06-02 06:00:00,8.849999999999998,16.44086659419179
2023-06-02 07:00:00,8.9175,8.926294816582883
2023-06-02 08:00:00,6.427500000000001,8.994386797493906
2023-06-02 09:00:00,6.349999999999999,6.482883614794921
2023-06-02 10:00:00,9.107500000000002,6.404761009479679
2023-06-02 11:00:00,6.422500000000001,9.186039548916018
2023-06-02 12:00:00,9.155000000000001,6.477896807301567
2023-06-02 13:00:00,9.245,9.233926476612266
2023-06-02 14:00:00,6.4475,9.324713565624394
2023-06-02 15:00:00,14.875,6.503089938006673
2023-06-02 16:00:00,8.764999999999999,15.003274029351182
2023-06-02 17:00:00,6.6025,8.840579180678946
2023-06-02 18:00:00,9.1925,6.659432754861111
2023-06-02 19:00:00,11.76,9.271760227284908
2023-06-02 20:00:00,6.592499999999999,11.861403210219027
2023-06-02 21:00:00,7.105,6.649344926434893
2023-06-02 22:00:00,9.252499999999998,7.166265546187929
2023-06-02 23:00:00,9.122500000000002,9.332281186349547
2023-06-03 00:00:00,3.785,9.18824762821245
2023-06-03 01:00:00,3.7525000000000004,3.8120876228114047
