Time,Real Values,Forecasting Values
2023-06-01 00:00:00,5.1556919910935495,-0.25741531688883146
2023-06-01 01:00:00,4.525236377254867,4.370405470364274
2023-06-01 02:00:00,5.313450636698612,3.8891008294509755
2023-06-01 03:00:00,6.1910533751778125,4.362755794098058
2023-06-01 04:00:00,4.43613156421832,5.72774017952917
2023-06-01 05:00:00,4.440670822336211,3.986612628387708
2023-06-01 06:00:00,6.251759174620915,3.2451018164577308
2023-06-01 07:00:00,5.430935407578961,5.813971339038079
2023-06-01 08:00:00,4.189503452147364,4.728541209935928
2023-06-01 09:00:00,5.174400839605866,3.4148127559785184
2023-06-01 10:00:00,4.267925590769627,4.467737533720274
2023-06-01 11:00:00,4.231692227433813,3.4633960816003606
2023-06-01 12:00:00,4.11532274194143,3.4306886836083486
2023-06-01 13:00:00,2.7343904925651787,3.3777332750425018
2023-06-01 14:00:00,2.8978772828193957,1.8690221882034153
2023-06-01 15:00:00,4.0627690062633235,2.049210945356247
2023-06-01 16:00:00,3.609963994998004,3.274296546222896
2023-06-01 17:00:00,4.927996767240231,2.799298659911892
2023-06-01 18:00:00,3.7079867792956143,4.19333059494741
2023-06-01 19:00:00,3.2059685736534016,2.905072025681607
2023-06-01 20:00:00,6.083921043910246,2.371001559199117
2023-06-01 21:00:00,4.401541655189629,5.406467919014151
2023-06-01 22:00:00,4.710676101567164,3.6339957271236276
2023-06-01 23:00:00,3.2364910720407263,3.959623892711517
2023-06-02 00:00:00,1.408805877917151,1.4026960928051095
2023-06-02 01:00:00,1.1561509931472247,0.46783199730448644
2023-06-02 02:00:00,1.0,0.24869802512503436
2023-06-02 03:00:00,1.422735557920525,0.00944862679812597
2023-06-02 04:00:00,1.0,0.5453756594923047
2023-06-02 05:00:00,1.0,0.12466840910067845
2023-06-02 06:00:00,1.0,-0.044488071920168015
2023-06-02 07:00:00,5.63631255809555,0.09000902546733802
2023-06-02 08:00:00,4.692970436953608,4.94446297294153
2023-06-02 09:00:00,3.648756732735642,3.9453911772462
2023-06-02 10:00:00,5.538058254482204,2.8552844438424265
2023-06-02 11:00:00,3.4856240117205197,4.791666318547109
2023-06-02 12:00:00,4.915331256696298,2.6489082663464405
2023-06-02 13:00:00,2.7287061764368232,4.22889593040259
2023-06-02 14:00:00,3.337576049699489,1.8628330770275965
2023-06-02 15:00:00,4.869407594982648,2.511700536974543
2023-06-02 16:00:00,5.406490098765198,4.122567247646078
2023-06-02 17:00:00,4.843914640303495,4.689722191581405
2023-06-02 18:00:00,4.559159496897149,4.104408421344818
2023-06-02 19:00:00,4.37596550386797,3.8012903504134767
2023-06-02 20:00:00,3.198547209089832,3.6008965576623675
2023-06-02 21:00:00,3.982100612953097,2.3679336189613096
2023-06-02 22:00:00,1.498203381912216,3.1921547042121166
2023-06-02 23:00:00,2.103933623776582,0.577292284518506
2023-06-03 00:00:00,1.3904296871261277,0.5046289336741205
2023-06-03 01:00:00,1.0,0.37370642077734173
2023-06-03 02:00:00,1.3697646568665272,-0.07695259185374115
2023-06-03 03:00:00,1.0,0.4051733523635592
2023-06-03 04:00:00,1.0,-0.07666457195591625
2023-06-03 05:00:00,1.656452408243853,0.03215691868221837
2023-06-03 06:00:00,2.077132494002057,0.47721485640219896
2023-06-03 07:00:00,1.9776392326394912,1.0640159359532366
2023-06-03 08:00:00,1.0,0.9046945490090215
2023-06-03 09:00:00,1.0,-0.031495869570820845
2023-06-03 10:00:00,1.3776225449268567,-0.04290642954488777
2023-06-03 11:00:00,2.021678098628465,0.33003353504556987
2023-06-03 12:00:00,1.0,0.9362584902517948
2023-06-03 13:00:00,1.0,-0.028368699466549296
2023-06-03 14:00:00,1.0,-0.03959547101177552
2023-06-03 15:00:00,1.0,-0.03684514897810953
2023-06-03 16:00:00,1.8577542258315567,-0.03721406673198624
2023-06-03 17:00:00,2.401920716042555,0.7912480597889537
2023-06-03 18:00:00,1.0,1.3142878411632166
2023-06-03 19:00:00,2.0498920114153165,-0.03608475592431459
2023-06-03 20:00:00,1.4070905705021797,0.97310151986521
2023-06-03 21:00:00,1.0,0.3561040407718097
2023-06-03 22:00:00,1.4079808610488933,-0.03646224229622219
2023-06-03 23:00:00,2.584395679989262,0.3566578331400718
2023-06-04 00:00:00,3.7411979319438697,2.2862205951618737
2023-06-04 01:00:00,6.255281376302473,2.1274073328136707
2023-06-04 02:00:00,2.0731540365705907,4.31818535837341
2023-06-04 03:00:00,5.510278804691822,0.7780853175832854
2023-06-04 04:00:00,4.791253309757846,3.936225841120084
2023-06-04 05:00:00,4.3916303700226,3.4277093099035287
2023-06-04 06:00:00,4.771091396164628,2.9776761859694307
2023-06-04 07:00:00,2.694023125200103,3.071682957278611
2023-06-04 08:00:00,4.446090210760408,1.4089116463001479
2023-06-04 09:00:00,5.000260468390987,2.9868311650689705
2023-06-04 10:00:00,6.118780521448889,3.48095860057502
2023-06-04 11:00:00,4.120354838261857,4.439018054377943
2023-06-04 12:00:00,3.8075172519236378,2.6464986770956074
2023-06-04 13:00:00,4.04641120607625,2.384677672973152
2023-06-04 14:00:00,5.465831787534729,2.6211451950012172
2023-06-04 15:00:00,4.876919359320471,3.865420963074751
2023-06-04 16:00:00,4.081727810706051,3.336772149059671
2023-06-04 17:00:00,5.1383239686176525,2.629888402925469
2023-06-04 18:00:00,4.726656925196073,3.575778000041815
2023-06-04 19:00:00,5.532643181396752,3.2117038586148583
2023-06-04 20:00:00,3.848376575955303,3.926075047669663
2023-06-04 21:00:00,4.229551783750491,2.4237611149912865
2023-06-04 22:00:00,3.9208723986543643,2.7652372932153746
2023-06-04 23:00:00,1.4654764584712288,2.4912024882946198
2023-06-05 00:00:00,2.790919010669279,0.3658355445215664
2023-06-05 01:00:00,2.7626382663001974,1.7393291414104612
2023-06-05 02:00:00,2.511219291106504,1.583914958708756
2023-06-05 03:00:00,3.571835299912958,1.3962272931228394
2023-06-05 04:00:00,2.8207215238925976,2.398595243703325
2023-06-05 05:00:00,4.091340204145541,1.912311166387295
2023-06-05 06:00:00,4.250682136571377,2.8034150917803964
2023-06-05 07:00:00,3.788857963704659,3.111847430702632
2023-06-05 08:00:00,4.499953546588174,2.653357321536854
2023-06-05 09:00:00,5.074335795756193,3.3740064941547905
2023-06-05 10:00:00,6.554209419980317,3.9203853934992043
2023-06-05 11:00:00,4.826771390398552,5.335728665903679
2023-06-05 12:00:00,4.873561245539589,3.6325691379230944
2023-06-05 13:00:00,4.478245174238356,3.731260148636869
2023-06-05 14:00:00,2.6407041352210854,3.3311839601188575
2023-06-05 15:00:00,4.532961475070911,1.5538549174938265
2023-06-05 16:00:00,4.685286745445323,3.378284540905212
2023-06-05 17:00:00,7.138049891770677,3.52707053606498
2023-06-05 18:00:00,4.480185394332401,5.9020740573796155
2023-06-05 19:00:00,4.919819617322306,3.3347188161214607
2023-06-05 20:00:00,4.551900622877298,3.7539558640520134
2023-06-05 21:00:00,3.433764296166085,3.3999049062141777
2023-06-05 22:00:00,5.482940408363957,2.3193334305883924
2023-06-05 23:00:00,3.6967543804931964,4.301260049334888
2023-06-06 00:00:00,3.2948763613352225,3.4682052996552217
2023-06-06 01:00:00,1.6012412200130404,1.8803266263156817
2023-06-06 02:00:00,3.9134229857438783,0.4997631735212522
2023-06-06 03:00:00,2.418139891527031,2.5078298727650528
2023-06-06 04:00:00,4.843302141290094,1.2259526167623456
2023-06-06 05:00:00,6.704702572892748,3.3155518623556137
2023-06-06 06:00:00,3.6096445884830612,5.481754484122353
2023-06-06 07:00:00,4.04292886469845,2.2171175596257022
2023-06-06 08:00:00,4.767674883857429,2.720465092985321
2023-06-06 09:00:00,4.1871620663722675,3.3595779535297376
2023-06-06 10:00:00,3.14449712976607,2.8526895071493272
2023-06-06 11:00:00,4.747893594435152,1.8867841012662243
2023-06-06 12:00:00,3.598935544528078,3.363046028454712
2023-06-06 13:00:00,5.046636302186515,2.282229874067067
2023-06-06 14:00:00,3.6558810574893994,3.642383346036709
2023-06-06 15:00:00,6.127501116912611,2.35278986331546
2023-06-06 16:00:00,3.846326083511796,4.622327619999078
2023-06-06 17:00:00,4.3256092210173005,2.526016954761823
2023-06-06 18:00:00,5.465710794936381,2.9662767114039075
2023-06-06 19:00:00,3.360270916492323,4.012569304511611
2023-06-06 20:00:00,4.802765226327332,2.08385218648047
2023-06-06 21:00:00,5.898277987208706,3.4035611202447207
2023-06-06 22:00:00,2.7235886786002377,4.409499607735207
2023-06-06 23:00:00,3.1294552063387258,1.4978288333001468
2023-06-07 00:00:00,2.772772889228071,1.9783439122207032
2023-06-07 01:00:00,3.290190126413222,1.7506471045463021
2023-06-07 02:00:00,1.2691551235859613,2.421313917263454
2023-06-07 03:00:00,2.4972729210631677,0.3406848401146212
2023-06-07 04:00:00,4.780648033278589,1.1724052483758962
2023-06-07 05:00:00,4.81575446065969,3.6716409323192165
2023-06-07 06:00:00,4.873287965678305,3.8632991646998294
2023-06-07 07:00:00,4.962459064313801,3.8100888038789185
2023-06-07 08:00:00,3.985737377019429,3.83700613863747
2023-06-07 09:00:00,4.920629997477603,2.849643620457784
2023-06-07 10:00:00,4.963357412240336,3.775952250554149
2023-06-07 11:00:00,3.9559335209152877,3.922846456417462
2023-06-07 12:00:00,6.5157066685396,2.870212880046241
2023-06-07 13:00:00,5.074013834525537,5.3430072356204725
2023-06-07 14:00:00,3.3975703155517607,3.9507834045385763
2023-06-07 15:00:00,5.238643160872636,2.323561043114679
2023-06-07 16:00:00,3.648113445105107,4.131870644689099
2023-06-07 17:00:00,5.423448240106088,2.56892753024203
2023-06-07 18:00:00,5.799482055714776,4.2924645425261545
2023-06-07 19:00:00,3.7704529145745678,4.668763556403747
2023-06-07 20:00:00,5.556772782342469,2.6882872208128687
2023-06-07 21:00:00,5.019746101065851,4.434397907578901
2023-06-07 22:00:00,5.1734848547027665,3.906974604306094
2023-06-07 23:00:00,4.848398590975974,4.056215115181633
2023-06-08 00:00:00,2.2675019789767767,4.298699815146784
2023-06-08 01:00:00,1.754631090278422,1.262932323560995
2023-06-08 02:00:00,1.6188528250103882,0.7007767156542715
2023-06-08 03:00:00,2.9996578290101383,0.5205969011549152
2023-06-08 04:00:00,4.183866178419455,1.8261844831305236
2023-06-08 05:00:00,4.8599217622431485,2.938222012559332
2023-06-08 06:00:00,4.894963074318712,3.864540106301149
2023-06-08 07:00:00,5.438671263509113,3.6256777466834134
2023-06-08 08:00:00,4.690071091335167,4.174078232735843
2023-06-08 09:00:00,6.155478898505123,3.479227506012599
2023-06-08 10:00:00,4.439549408281719,4.913716922158277
2023-06-08 11:00:00,7.417591147593691,3.265761423997181
2023-06-08 12:00:00,5.304997967394133,6.1109988118104575
2023-06-08 13:00:00,3.756591878228675,4.054432666097899
2023-06-08 14:00:00,3.542856936583845,2.6024598689356138
2023-06-08 15:00:00,5.093960429716274,2.396623826166054
2023-06-08 16:00:00,4.453606414131408,3.8809300943127187
2023-06-08 17:00:00,5.400115374236822,3.263057123748589
2023-06-08 18:00:00,5.159352504718275,4.168872498432789
2023-06-08 19:00:00,4.5544890430192915,3.9410693321563937
2023-06-08 20:00:00,3.76921713674842,3.3645797253602296
2023-06-08 21:00:00,3.107947890646564,2.6093230496338906
2023-06-08 22:00:00,3.913955423328728,1.9759832145079197
2023-06-08 23:00:00,3.808004402645499,2.748095749823232
2023-06-09 00:00:00,1.6292904876851564,3.4626052624067176
2023-06-09 01:00:00,1.0,0.476938636552918
2023-06-09 02:00:00,1.2181831872713538,-0.1301644407145871
2023-06-09 03:00:00,1.4309980672005689,0.12686188127108688
2023-06-09 04:00:00,1.0,0.26322610300881677
2023-06-09 05:00:00,1.1994057934172602,-0.07644396168420087
2023-06-09 06:00:00,1.1029848378489848,0.12851305645099398
2023-06-09 07:00:00,1.0,-0.022938177241400903
2023-06-09 08:00:00,2.787004908968817,-0.08989496230790694
