Time,optimized_Total Cost,actual_energy_cost (Hour),actual_Production Energy,optimized_Production Energy,actual_Chiller Energy,optimized_Chiller Energy,actual_UTA Energy,optimized_UTA Energy,actual_Compressor Energy,optimized_Compressor Energy,actual_Office Energy,optimized_Office Energy,actual_Data Center Energy,optimized_Data Center Energy,actual_Technological Centers Energy,optimized_Technological Centers Energy,actual_power_transport_vehicles,optimized_Power Transport Vehicles,actual_set_point,optimized_Set Point,actual_num_active_chiller,optimized_Number of Active Chillers,actual_standby_power_down,optimized_Standby Power Down,actual_active_printers,optimized_Active Printers,actual_active_coffee_machines,optimized_Active Coffee Machines,actual_server,optimized_Number of Servers,actual_network_switch_poe,optimized_Number of Network Switches (PoE),actual_network_switch_non_poe,optimized_Number of Network Switches (Non-PoE),actual_hdd,optimized_Number of HDDs,actual_ssd,optimized_Number of SSDs,actual_production_schedule,actual_maintenance_status,actual_volume_production_waste,actual_number_of_workers,actual_heat_index,efficiency_adjusted_power,actual_operational_presence,actual_fabric_in_chamber,actual_testing_schedule,actual_workload,actual_lightbulbs_active,actual_active_wall_plugs,actual_active_computers,actual_price_mWh
2023-06-01 00:00:00,215.29529444376598,6.477289318670382,192.41958598726112,21.0428454836565,12.431568471337576,0.34912419698421,15.772133757961782,11.9708602481365,27.25947452229299,45.39024851857179,3.081576433121019,1.23462998195139,0.2969665605095541,0.4225622146,24.104378980891724,29.693221473218596,77.95585287567081,-0.0,18,24.0,0,0.0,1.3929993331414563,0.0,0.2754852173040046,0.0,0.0596112433935065,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,74.0,30.682897744978337,27.779168523365776,60.0,14.27,0.6084663318944961,1.224357950476071,7.135334307353025,2.6854241504757317,9.318874630943258,0.7603749425397233,3.55070185325368,0.2069984572816606,94.09
2023-06-01 01:00:00,215.29529444376598,6.046859152070064,194.17117834394904,40.1195140848882,12.672651273885348,0.719144604222983,16.092388535031844,6.16098668792659,27.54418789808917,44.25532644494259,3.1074363057324845,1.82883592343954,0.2969028662420382,0.4225622146,24.13176751592357,32.57815443171358,79.29355027749843,-0.0,18,23.0,0,0.0,2.580988254311951,0.0,0.2171744771424292,0.0,0.122713820917194,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,43.0,30.805184436277973,24.65930567842245,148.0,13.77,0.6091328904758088,1.272420838657009,2.940165289003679,2.7319258339690395,7.668839679453553,0.783659439325843,1.2579830774149303,0.2027762464832778,87.0
2023-06-01 02:00:00,215.29529444376598,6.104514661624204,195.92277070063693,43.5486977087252,12.91373407643312,0.714859968157889,16.41264331210191,2.96287898660214,27.82890127388535,15.459339477808973,3.1332961783439495,0.740425736940135,0.2968391719745222,0.4225622146,24.159156050955417,25.913353734077567,42.29848438242604,-0.0,18,23.0,0,0.0,2.5499987482253506,0.0,0.0,0.0,0.1199915633689984,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,44.0,82.811138906239,8.42896482703223,144.0,13.6,0.6098755857285046,0.0427249502746143,3.066967399191817,16.614072258438718,0.0,0.0,1.305611667679228,2.0715544424945707,87.0
2023-06-01 03:00:00,215.29529444376598,6.304537550995224,197.67436305732485,28.2112197102767,13.15481687898089,0.172399089817695,16.73289808917197,2.53682489884062,28.11361464968153,13.446875780771265,3.1591560509554144,3.89148574041592,0.2967754777070063,0.4225622146,24.186544585987264,22.298480551461527,114.69857011589514,-0.0,18,24.0,0,0.0,0.0,0.0,0.2405331591507186,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,33.0,40.217316377705664,26.196255673615816,0.0,13.77,0.6103173379998578,2.4595341161769344,1.6939186758971558,5.2696114833098955,8.516330141850153,1.717201271339576,0.5410710316125905,0.5252806888602175,89.01
2023-06-01 04:00:00,215.29529444376598,5.790872185509553,199.42595541401275,18.6058196347102,13.39589968152866,0.58161819190472,17.053152866242037,1.51755120473466,28.398328025477703,13.18759614758307,3.1850159235668793,2.32304016845079,0.2967117834394904,0.4225622146,24.21393312101911,19.311462268592187,115.68085767966784,-0.0,18,24.0,0,0.0,1.8484230293850568,1.0,0.2630164049207326,0.0,0.0800088261125843,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,51.0,64.01865984757698,27.56494760264968,88.0,14.27,0.6099328514951267,2.4957500097560423,4.078623024404814,11.63052830775565,9.26019106981495,1.7308541615144075,1.8113536839269084,1.375872427768272,81.0
2023-06-01 05:00:00,215.29529444376598,5.779611992436305,201.17754777070064,64.0029237650119,13.636982484076432,0.525226366148338,17.3734076433121,4.14636310857898,28.683041401273883,15.635680354136898,3.2108757961783443,2.19470075288286,0.2966480891719745,0.4225622146,24.241321656050957,17.58858890853663,111.52271358378798,-0.0,18,25.0,0,0.0,0.0,0.0,0.3481702594229494,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,27.0,69.1851288336814,32.415340016805914,0.0,15.06,0.6095374127178018,2.36061818134673,0.8270823468491768,13.022145269863564,11.860958923178348,1.6052013537126546,0.0296096546279525,1.5537451978123418,80.1
2023-06-01 06:00:00,215.29529444376598,6.415236129378981,202.92914012738856,50.2332277127869,13.878065286624205,1.55791308105252,17.693662420382164,16.1908825308244,28.967754777070063,13.652095622991494,3.2367356687898092,2.32304016845079,0.2965843949044586,0.4225622146,24.268710191082803,18.522983210367983,69.73872484837324,-0.0,18,25.0,0,0.0,1.5814439456996228,0.0,0.0330751357475151,0.0,0.0634943071545325,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,77.0,41.55393817449967,15.02967808775932,65.0,16.1,0.6095565308181288,0.9712915316195904,7.530809587136821,5.667719659895175,2.6024977935002327,0.4598881561795068,3.638643202841133,0.5476224546615814,88.1
2023-06-01 07:00:00,215.29529444376598,7.2378164669585985,204.68073248407643,52.9001704371171,14.119148089171972,2.76043563065861,18.013917197452226,11.1124534726994,29.252468152866243,16.236808032648103,3.262595541401274,2.80307555391652,0.2965207006369427,0.4225622146,24.29609872611465,19.199607615713845,68.1790294746074,-0.0,18,25.0,0,0.0,1.10047774845846,0.0,0.1549574112671161,0.0,0.0364733082839905,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,64.0,50.216563389420315,21.920538336214687,27.0,17.31,0.609516324229878,0.9227746606140794,5.893665467278193,7.991644949687417,6.291515158489831,0.4046533087470435,2.731094909535107,0.8517064645659167,98.5
2023-06-01 08:00:00,215.29529444376598,7.345354661106687,206.43232484076432,54.2138550575347,14.360230891719745,4.06934359199227,18.33417197452229,9.09363731074889,29.53718152866242,14.103089139581716,3.288455414012739,2.19470075288286,0.2964570063694267,0.4225622146,24.323487261146497,17.49449157606309,51.351452505651906,-0.0,18,25.0,1,0.0,0.8215308250015985,0.0,0.2405033261337781,0.0,0.0203613501978008,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,60.0,46.60973723939599,26.79271188172899,5.0,18.6,0.6095695384165372,0.3653284031022472,5.285494197408527,7.043716542160999,8.9038996152442,0.0,2.380735414498104,0.7128632801957385,99.07
2023-06-01 09:00:00,215.29529444376598,6.530544963773886,208.18391719745225,73.3132934801584,14.601313694267514,5.37555926746839,18.654426751592354,14.6970274509849,29.821894904458595,13.160697869239566,3.314315286624204,2.19470075288286,0.2963933121019108,0.4225622146,24.350875796178343,18.37514953529898,93.42618256263248,-0.0,19,25.0,1,0.0,2.5366755171776587,0.0,0.0939565878553332,0.0,0.1119303393557889,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,25.0,21.27226849502209,18.770849141404035,132.0,19.89,0.6096320758260081,1.7712923797882838,0.5939817444750815,0.3009501094746936,4.639464719550956,1.0629169518257056,0.0,0.0,87.3
